row_id,order_id,year,Order Date,Ship Date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,Sales,Quantity,Discount,Profit,Profit Margin,Delivery Days
543,US-2012-120131,2012,2012-12-18,2012-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503.00,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.78,9.00,0.20,-145.52,-22.50,5.00
544,CA-2011-103849,2011,2011-05-11,2011-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.00,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2.00,0.20,7.26,12.50,5.00
545,CA-2011-103849,2011,2011-05-11,2011-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.00,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 SmallÃÂ Office TelephoneÃÂ - Titanium,100.79,1.00,0.20,6.30,6.25,5.00
546,CA-2011-103849,2011,2011-05-11,2011-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.00,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4.00,0.60,-84.29,-127.50,5.00
547,CA-2014-162929,2014,2014-11-20,2014-11-23,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035.00,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6.00,0.20,13.93,33.75,3.00
548,CA-2014-162929,2014,2014-11-20,2014-11-23,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035.00,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2.00,0.00,6.41,48.00,3.00
549,CA-2012-113173,2012,2012-11-15,2012-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.27,9.00,0.20,15.64,6.25,2.00
550,CA-2012-113173,2012,2012-11-15,2012-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.36,3.00,0.80,-17.05,-150.00,2.00
551,CA-2012-113173,2012,2012-11-15,2012-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653.00,Central,OFF-SU-10001935,Office Supplies,Supplies,Staples,8.72,5.00,0.20,-1.74,-20.00,2.00
552,CA-2013-136406,2013,2013-04-16,2013-04-18,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110.00,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.57,2.00,0.20,0.00,0.00,2.00
553,CA-2014-112774,2014,2014-09-12,2014-09-13,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216.00,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.50,1.00,0.20,6.04,17.50,1.00
554,CA-2014-101945,2014,2014-11-25,2014-11-29,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070.00,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.82,3.00,0.20,2.57,23.75,4.00
555,CA-2014-100650,2014,2014-06-30,2014-07-04,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804.00,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2.00,0.00,310.99,24.00,4.00
556,CA-2011-155852,2011,2011-03-03,2011-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403.00,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4.00,0.20,3.40,17.50,4.00
557,CA-2013-113243,2013,2013-06-11,2013-06-16,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.00,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.70,2.00,0.00,9.94,48.00,5.00
558,CA-2013-113243,2013,2013-06-11,2013-06-16,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.00,West,FUR-TA-10004256,Furniture,Tables,Bretford Ã¢ÂÂJust In TimeÃ¢ÂÂ Height-Adjustable Multi-Task Work Tables,1335.68,4.00,0.20,-217.05,-16.25,5.00
559,CA-2013-113243,2013,2013-06-11,2013-06-16,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045.00,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.40,5.00,0.00,15.55,48.00,5.00
560,CA-2014-118731,2014,2014-11-21,2014-11-23,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.00,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.60,3.00,0.00,16.61,39.00,2.00
561,CA-2014-118731,2014,2014-11-21,2014-11-23,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.00,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7.00,0.20,27.32,32.50,2.00
562,CA-2011-145576,2011,2011-09-14,2011-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.00,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.00,5.00,0.20,1.30,10.00,4.00
563,CA-2011-145576,2011,2011-09-14,2011-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614.00,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.13,3.00,0.20,3.77,28.75,4.00
564,CA-2012-130736,2012,2012-12-07,2012-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.00,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2.00,0.00,0.00,0.00,2.00
565,CA-2012-130736,2012,2012-12-07,2012-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.00,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1.00,0.00,1.20,46.00,2.00
566,CA-2014-137099,2014,2014-12-08,2014-12-11,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008.00,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.38,3.00,0.20,46.80,12.50,3.00
567,CA-2014-156951,2014,2014-10-02,2014-10-09,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.00,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8.00,0.00,45.00,49.00,7.00
568,CA-2014-156951,2014,2014-10-02,2014-10-09,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.00,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.09,7.00,0.20,27.37,33.75,7.00
569,CA-2014-156951,2014,2014-10-02,2014-10-09,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.00,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3.00,0.00,9.33,48.00,7.00
570,CA-2014-156951,2014,2014-10-02,2014-10-09,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.00,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3.00,0.20,0.00,0.00,7.00
571,CA-2014-164826,2014,2014-12-29,2015-01-05,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.00,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7.00,0.00,34.78,48.00,7.00
572,CA-2014-164826,2014,2014-12-29,2015-01-05,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.00,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4.00,0.00,6.42,46.00,7.00
573,CA-2014-164826,2014,2014-12-29,2015-01-05,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.00,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.26,7.00,0.20,11.23,33.75,7.00
574,CA-2014-164826,2014,2014-12-29,2015-01-05,Standard Class,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024.00,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3.00,0.00,4.01,27.00,7.00
575,CA-2013-127250,2013,2013-11-04,2013-11-08,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270.00,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3.00,0.00,2.38,27.00,4.00
576,CA-2012-149713,2012,2012-09-18,2012-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.00,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14.00,0.00,78.75,49.00,4.00
577,CA-2012-149713,2012,2012-09-18,2012-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.00,West,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4.00,0.00,9.76,49.00,4.00
578,CA-2012-149713,2012,2012-09-18,2012-09-22,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805.00,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.30,2.00,0.00,2.19,30.00,4.00
579,CA-2014-118640,2014,2014-07-21,2014-07-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610.00,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.71,2.00,0.20,8.71,12.50,6.00
580,CA-2014-118640,2014,2014-07-21,2014-07-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610.00,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.79,1.00,0.60,-5.71,-65.00,6.00
581,CA-2012-132906,2012,2012-09-10,2012-09-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004.00,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4.00,0.00,1.55,3.00,4.00
582,CA-2014-145233,2014,2014-12-02,2014-12-06,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.00,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.38,3.00,0.20,52.92,11.25,4.00
583,CA-2014-145233,2014,2014-12-02,2014-12-06,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.00,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.58,2.00,0.20,9.24,8.75,4.00
584,CA-2014-145233,2014,2014-12-02,2014-12-06,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.00,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3.00,0.20,3.50,11.25,4.00
585,CA-2014-145233,2014,2014-12-02,2014-12-06,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.00,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7.00,0.70,-4.75,-70.00,4.00
586,CA-2014-145233,2014,2014-12-02,2014-12-06,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219.00,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÃÂ Headset,406.37,4.00,0.20,30.48,7.50,4.00
587,CA-2012-128139,2012,2012-07-03,2012-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.00,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1.00,0.00,4.97,7.00,6.00
588,CA-2012-128139,2012,2012-07-03,2012-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.00,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3.00,0.00,144.52,49.00,6.00
589,US-2013-156986,2013,2013-03-21,2013-03-25,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.00,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.78,2.00,0.20,-20.14,-23.75,4.00
590,US-2013-156986,2013,2013-03-21,2013-03-25,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.00,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.74,4.00,0.20,7.26,35.00,4.00
591,US-2013-156986,2013,2013-03-21,2013-03-25,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.00,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.82,3.00,0.70,-12.90,-76.67,4.00
592,US-2013-156986,2013,2013-03-21,2013-03-25,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301.00,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.37,2.00,0.20,3.63,35.00,4.00
593,CA-2011-135405,2011,2011-01-10,2011-01-14,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041.00,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.34,2.00,0.20,1.17,12.50,4.00
594,CA-2011-135405,2011,2011-01-10,2011-01-14,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041.00,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.20,3.00,0.20,9.75,31.25,4.00
595,CA-2011-131450,2011,2011-08-08,2011-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2.00,0.00,22.07,29.00,7.00
596,CA-2011-131450,2011,2011-08-08,2011-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3.00,0.20,434.99,36.25,7.00
597,CA-2011-131450,2011,2011-08-08,2011-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5.00,0.20,55.75,12.50,7.00
598,CA-2011-131450,2011,2011-08-08,2011-08-15,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024.00,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8.00,0.00,91.77,28.00,7.00
599,CA-2013-120180,2013,2013-07-15,2013-07-17,First Class,TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.63,2.00,0.20,1.02,8.75,2.00
600,US-2013-100720,2013,2013-07-17,2013-07-22,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120.00,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.98,3.00,0.40,-28.80,-20.00,5.00
601,US-2013-100720,2013,2013-07-17,2013-07-22,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120.00,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.38,4.00,0.40,-115.35,-23.33,5.00
602,US-2013-100720,2013,2013-07-17,2013-07-22,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120.00,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2.00,0.20,0.73,12.50,5.00
603,CA-2011-149958,2011,2011-03-15,2011-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.00,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1.00,0.20,17.85,12.50,4.00
604,CA-2011-149958,2011,2011-03-15,2011-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.00,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.70,3.00,0.20,5.14,11.25,4.00
605,CA-2011-149958,2011,2011-03-15,2011-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.00,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3.00,0.70,-5.53,-76.67,4.00
606,CA-2011-149958,2011,2011-03-15,2011-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.00,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4.00,0.70,-31.67,-73.33,4.00
607,CA-2011-149958,2011,2011-03-15,2011-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614.00,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.90,3.00,0.20,47.82,36.25,4.00
608,US-2011-105767,2011,2011-05-23,2011-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2.00,0.70,-2.63,-80.00,4.00
609,US-2011-105767,2011,2011-05-23,2011-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134.00,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.17,9.00,0.20,2.38,11.25,4.00
610,US-2011-105767,2011,2011-05-23,2011-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134.00,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.19,2.00,0.40,-10.12,-18.33,4.00
611,CA-2013-161816,2013,2013-04-29,2013-05-02,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217.00,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.58,3.00,0.20,41.58,11.25,3.00
612,CA-2013-161816,2013,2013-04-29,2013-05-02,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217.00,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.71,4.00,0.20,5.70,36.25,3.00
613,CA-2013-121223,2013,2013-09-12,2013-09-14,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143.00,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.45,2.00,0.20,2.64,31.25,2.00
614,CA-2013-121223,2013,2013-09-12,2013-09-14,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143.00,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.95,9.00,0.40,-157.94,-21.67,2.00
615,CA-2014-138611,2014,2014-11-15,2014-11-18,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123.00,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10.00,0.40,15.99,13.33,3.00
616,CA-2014-138611,2014,2014-11-15,2014-11-18,Second Class,CK-12595,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123.00,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.65,2.00,0.70,-2.80,-76.67,3.00
617,CA-2014-117947,2014,2014-08-19,2014-08-24,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.00,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2.00,0.00,15.79,39.00,5.00
618,CA-2014-117947,2014,2014-08-19,2014-08-24,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.00,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2.00,0.00,3.08,31.00,5.00
619,CA-2014-117947,2014,2014-08-19,2014-08-24,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.00,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.42,9.00,0.20,33.57,31.25,5.00
620,CA-2014-117947,2014,2014-08-19,2014-08-24,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.00,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1.00,0.00,10.99,29.00,5.00
621,CA-2014-117947,2014,2014-08-19,2014-08-24,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011.00,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3.00,0.00,27.29,31.00,5.00
622,US-2011-111171,2011,2011-12-26,2011-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610.00,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5.00,0.80,-14.77,-170.00,5.00
623,CA-2012-138009,2012,2012-11-29,2012-12-03,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126.00,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2.00,0.00,87.57,29.00,4.00
